#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
122 30 43 21 402.000000 607.355617 9 0.0000e+00 0.0000e+00 0.0000e+00 34 0.000000 1.000000 0.000000 46.698716 301.883063 1664.522217
92 26 9 38 411.000000 565.772624 9 0.0000e+00 0.0000e+00 0.0000e+00 91 0.000000 1.000000 0.000000 -1211.414314 -170.358938 -17.430801
43 20 25 19 425.000000 544.122279 9 0.0000e+00 0.0000e+00 0.0000e+00 230 0.000000 1.000000 0.000000 -346.074400 1126.554784 1274.677539
98 13 16 10 287.000000 400.820938 9 0.0000e+00 0.0000e+00 0.0000e+00 19 0.000000 1.000000 0.000000 -571.593524 718.886087 -947.777182
129 26 16 42 321.000000 415.927539 9 0.0000e+00 0.0000e+00 0.0000e+00 22 0.000000 1.000000 0.000000 -669.723623 -260.879511 -1580.224082
123 30 27 38 374.000000 502.038025 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 -830.657332 1369.197033 670.077518
114 35 39 31 418.000000 538.562530 9 0.0000e+00 0.0000e+00 0.0000e+00 49 0.000000 1.000000 0.000000 -18.427753 -1593.214477 689.219884
14 24 22 26 407.000000 569.106880 9 0.0000e+00 0.0000e+00 0.0000e+00 316 0.000000 1.000000 0.000000 1240.493523 -244.396583 -1189.597465
86 39 29 25 410.000000 507.257105 9 0.0000e+00 0.0000e+00 0.0000e+00 100 0.000000 1.000000 0.000000 -88.007232 14.296571 -1488.229535
137 10 28 16 365.000000 520.350372 9 0.0000e+00 0.0000e+00 0.0000e+00 13 0.000000 1.000000 0.000000 656.451664 1587.653052 249.248871
107 19 8 29 391.000000 564.588445 9 0.0000e+00 0.0000e+00 0.0000e+00 67 0.000000 1.000000 0.000000 -397.873489 -872.635722 1447.031300
144 3 16 20 391.000000 468.002249 9 0.0000e+00 0.0000e+00 0.0000e+00 3 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
112 10 17 26 429.000000 523.684531 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 -34.595945 1446.661357 958.994286
51 27 15 31 396.000000 574.398706 9 0.0000e+00 0.0000e+00 0.0000e+00 188 0.000000 1.000000 0.000000 46.914679 -1713.263878 276.083136
40 21 34 19 442.000000 589.910289 9 0.0000e+00 0.0000e+00 0.0000e+00 232 0.000000 1.000000 0.000000 -50.299019 -159.826079 -1626.814496
55 3 23 27 453.000000 626.115209 9 0.0000e+00 0.0000e+00 0.0000e+00 80 0.000000 1.000000 0.000000 -225.441254 -1711.912406 179.522021
33 16 23 44 401.000000 459.478689 9 0.0000e+00 0.0000e+00 0.0000e+00 7 0.000000 1.000000 0.000000 -24.673435 -225.014375 1214.072947
42 17 40 18 446.000000 572.736361 9 0.0000e+00 0.0000e+00 0.0000e+00 230 0.000000 1.000000 0.000000 -726.720361 1491.789902 -510.035689
48 32 29 35 395.000000 583.473876 9 0.0000e+00 0.0000e+00 0.0000e+00 200 0.000000 1.000000 0.000000 587.017388 231.336807 -1617.278538
80 11 28 24 414.000000 540.190966 9 0.0000e+00 0.0000e+00 0.0000e+00 124 0.000000 1.000000 0.000000 844.655137 -1258.833376 845.926848
24 25 21 39 393.000000 538.768618 9 0.0000e+00 0.0000e+00 0.0000e+00 88 0.000000 1.000000 0.000000 -1247.832066 -893.178266 811.691888
108 21 7 23 379.000000 548.468535 9 0.0000e+00 0.0000e+00 0.0000e+00 66 0.000000 1.000000 0.000000 1528.207378 -811.987026 -137.678170
27 34 44 27 435.000000 545.638772 9 0.0000e+00 0.0000e+00 0.0000e+00 142 0.000000 1.000000 0.000000 97.648547 1423.252087 -93.216966
128 37 24 18 297.000000 463.681376 9 0.0000e+00 0.0000e+00 0.0000e+00 22 0.000000 1.000000 0.000000 -1562.554665 311.465537 170.132125
95 37 12 36 447.000000 560.852266 9 0.0000e+00 0.0000e+00 0.0000e+00 88 0.000000 1.000000 0.000000 458.189805 -421.120578 1620.621967
91 36 36 22 421.000000 500.086261 9 0.0000e+00 0.0000e+00 0.0000e+00 91 0.000000 1.000000 0.000000 939.452108 1112.408862 305.910070
17 10 36 31 384.000000 498.881825 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 -1539.654266 53.219710 -121.517828
34 28 16 22 414.000000 531.146981 9 0.0000e+00 0.0000e+00 0.0000e+00 262 0.000000 1.000000 0.000000 -1037.707525 -1357.880125 -304.992883
124 13 40 28 419.000000 521.131292 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 -927.476604 -1307.341886 666.588587
75 5 25 17 434.000000 579.148194 9 0.0000e+00 0.0000e+00 0.0000e+00 128 0.000000 1.000000 0.000000 -798.237536 1064.671995 158.796023
105 18 11 16 403.000000 538.192741 9 0.0000e+00 0.0000e+00 0.0000e+00 73 0.000000 1.000000 0.000000 170.166761 -1491.337655 56.772723
115 36 21 29 415.000000 528.305852 9 0.0000e+00 0.0000e+00 0.0000e+00 47 0.000000 1.000000 0.000000 1523.184088 829.936879 69.361454
81 34 13 20 437.000000 563.878303 9 0.0000e+00 0.0000e+00 0.0000e+00 121 0.000000 1.000000 0.000000 401.706024 -94.263492 -1708.869402
121 32 37 15 418.000000 554.627405 9 0.0000e+00 0.0000e+00 0.0000e+00 38 0.000000 1.000000 0.000000 972.723766 735.583170 -269.769378
29 19 31 29 421.000000 523.200585 9 0.0000e+00 0.0000e+00 0.0000e+00 232 0.000000 1.000000 0.000000 23.848566 780.474310 1550.479635
58 27 7 25 406.000000 516.991537 9 0.0000e+00 0.0000e+00 0.0000e+00 178 0.000000 1.000000 0.000000 -1513.138175 850.885063 -10.172176
135 15 11 15 344.000000 567.923333 9 0.0000e+00 0.0000e+00 0.0000e+00 19 0.000000 1.000000 0.000000 1199.049682 -1254.426390 -48.890617
132 10 14 16 373.000000 544.577930 9 0.0000e+00 0.0000e+00 0.0000e+00 20 0.000000 1.000000 0.000000 150.664061 -779.133230 1544.003805
116 32 35 43 422.000000 535.336624 9 0.0000e+00 0.0000e+00 0.0000e+00 47 0.000000 1.000000 0.000000 1390.235279 31.660537 -203.968443
87 38 32 38 405.000000 542.255647 9 0.0000e+00 0.0000e+00 0.0000e+00 98 0.000000 1.000000 0.000000 -963.349582 407.514218 -1385.491157
49 34 16 15 423.000000 575.867665 9 0.0000e+00 0.0000e+00 0.0000e+00 197 0.000000 1.000000 0.000000 307.684372 -1627.700577 -71.788120
117 29 41 34 410.000000 523.884206 9 0.0000e+00 0.0000e+00 0.0000e+00 45 0.000000 1.000000 0.000000 211.079506 1048.171711 -24.108720
84 38 20 21 404.000000 557.344785 9 0.0000e+00 0.0000e+00 0.0000e+00 117 0.000000 1.000000 0.000000 -465.206260 1617.555386 -425.198436
41 46 23 27 345.000000 456.596535 9 0.0000e+00 0.0000e+00 0.0000e+00 22 0.000000 1.000000 0.000000 407.504334 1411.153446 -925.355159
78 15 28 39 420.000000 531.933365 9 0.0000e+00 0.0000e+00 0.0000e+00 32 0.000000 1.000000 0.000000 -606.531809 1500.139726 628.805190
73 20 40 35 436.000000 519.821009 9 0.0000e+00 0.0000e+00 0.0000e+00 42 0.000000 1.000000 0.000000 569.287997 -169.952098 -1631.172419
83 16 14 33 409.000000 591.360062 9 0.0000e+00 0.0000e+00 0.0000e+00 120 0.000000 1.000000 0.000000 -1613.826709 -613.032050 -182.896302
32 30 29 3 313.000000 421.189708 9 0.0000e+00 0.0000e+00 0.0000e+00 24 0.000000 1.000000 0.000000 167.869088 -1418.365647 0.739161
130 46 29 26 401.000000 515.987092 9 0.0000e+00 0.0000e+00 0.0000e+00 22 0.000000 1.000000 0.000000 -909.542862 1469.957121 -160.168179
