trial,method,benchmark,param,true_value,rank,n_samples
589,async_propulate_abc,gaussian_mean,mu,4.927901531872102,54,100
590,async_propulate_abc,gaussian_mean,mu,-2.9925063768927296,92,100
591,async_propulate_abc,gaussian_mean,mu,-0.6661651152709167,85,100
592,async_propulate_abc,gaussian_mean,mu,1.252981831838854,31,100
593,async_propulate_abc,gaussian_mean,mu,0.289987727855082,100,100
594,async_propulate_abc,gaussian_mean,mu,-3.1420175470218767,44,100
595,async_propulate_abc,gaussian_mean,mu,0.0310397692716737,86,100
596,async_propulate_abc,gaussian_mean,mu,-4.022991716533442,0,100
597,async_propulate_abc,gaussian_mean,mu,-1.006471272617535,42,100
598,async_propulate_abc,gaussian_mean,mu,4.93674240553549,85,100
599,async_propulate_abc,gaussian_mean,mu,3.9689148623327952,8,100
580,abc_smc_baseline,gaussian_mean,mu,-1.9462270448771328,71,100
581,abc_smc_baseline,gaussian_mean,mu,-2.495681279536023,63,100
582,abc_smc_baseline,gaussian_mean,mu,-4.270217086508246,12,100
583,abc_smc_baseline,gaussian_mean,mu,-4.08461328008425,1,100
584,abc_smc_baseline,gaussian_mean,mu,-1.7219146180356215,6,100
585,abc_smc_baseline,gaussian_mean,mu,-0.1660486443728404,12,100
586,abc_smc_baseline,gaussian_mean,mu,4.229929101259614,98,100
587,abc_smc_baseline,gaussian_mean,mu,4.635081191708171,5,100
588,abc_smc_baseline,gaussian_mean,mu,3.076994439697991,42,100
589,abc_smc_baseline,gaussian_mean,mu,4.927901531872102,74,100
590,abc_smc_baseline,gaussian_mean,mu,-2.9925063768927296,99,100
591,abc_smc_baseline,gaussian_mean,mu,-0.6661651152709167,95,100
592,abc_smc_baseline,gaussian_mean,mu,1.252981831838854,26,100
593,abc_smc_baseline,gaussian_mean,mu,0.289987727855082,100,100
594,abc_smc_baseline,gaussian_mean,mu,-3.1420175470218767,55,100
595,abc_smc_baseline,gaussian_mean,mu,0.0310397692716737,87,100
596,abc_smc_baseline,gaussian_mean,mu,-4.022991716533442,4,100
597,abc_smc_baseline,gaussian_mean,mu,-1.006471272617535,44,100
598,abc_smc_baseline,gaussian_mean,mu,4.93674240553549,84,100
599,abc_smc_baseline,gaussian_mean,mu,3.9689148623327952,8,100
600,async_propulate_abc,gaussian_mean,mu,-2.2872772340721594,70,100
601,async_propulate_abc,gaussian_mean,mu,0.8175745080733252,40,100
602,async_propulate_abc,gaussian_mean,mu,2.316246652312853,13,100
603,async_propulate_abc,gaussian_mean,mu,2.965788723343671,27,100
604,async_propulate_abc,gaussian_mean,mu,3.646496918410657,24,100
605,async_propulate_abc,gaussian_mean,mu,-2.6902580269202025,59,100
606,async_propulate_abc,gaussian_mean,mu,1.7271042053221155,14,100
607,async_propulate_abc,gaussian_mean,mu,2.766773439048462,40,100
608,async_propulate_abc,gaussian_mean,mu,-2.153679620479532,39,100
609,async_propulate_abc,gaussian_mean,mu,4.806285799134489,70,100
610,async_propulate_abc,gaussian_mean,mu,0.3821198521810824,20,100
611,async_propulate_abc,gaussian_mean,mu,0.133025921533493,6,100
612,async_propulate_abc,gaussian_mean,mu,0.1910191139162407,28,100
613,async_propulate_abc,gaussian_mean,mu,-3.178414541900205,48,100
614,async_propulate_abc,gaussian_mean,mu,4.114135488427463,8,100
615,async_propulate_abc,gaussian_mean,mu,-4.489571094746198,77,100
616,async_propulate_abc,gaussian_mean,mu,-4.741913002788167,45,100
617,async_propulate_abc,gaussian_mean,mu,-3.9785724582906887,53,100
618,async_propulate_abc,gaussian_mean,mu,4.060580885870737,86,100
619,async_propulate_abc,gaussian_mean,mu,3.072657625978154,10,100
600,abc_smc_baseline,gaussian_mean,mu,-2.2872772340721594,75,100
601,abc_smc_baseline,gaussian_mean,mu,0.8175745080733252,27,100
602,abc_smc_baseline,gaussian_mean,mu,2.316246652312853,8,100
603,abc_smc_baseline,gaussian_mean,mu,2.965788723343671,29,100
604,abc_smc_baseline,gaussian_mean,mu,3.646496918410657,31,100
605,abc_smc_baseline,gaussian_mean,mu,-2.6902580269202025,50,100
606,abc_smc_baseline,gaussian_mean,mu,1.7271042053221155,4,100
607,abc_smc_baseline,gaussian_mean,mu,2.766773439048462,71,100
608,abc_smc_baseline,gaussian_mean,mu,-2.153679620479532,35,100
609,abc_smc_baseline,gaussian_mean,mu,4.806285799134489,86,100
610,abc_smc_baseline,gaussian_mean,mu,0.3821198521810824,21,100
611,abc_smc_baseline,gaussian_mean,mu,0.133025921533493,17,100
612,abc_smc_baseline,gaussian_mean,mu,0.1910191139162407,9,100
613,abc_smc_baseline,gaussian_mean,mu,-3.178414541900205,49,100
614,abc_smc_baseline,gaussian_mean,mu,4.114135488427463,3,100
615,abc_smc_baseline,gaussian_mean,mu,-4.489571094746198,81,100
616,abc_smc_baseline,gaussian_mean,mu,-4.741913002788167,51,100
617,abc_smc_baseline,gaussian_mean,mu,-3.9785724582906887,58,100
618,abc_smc_baseline,gaussian_mean,mu,4.060580885870737,86,100
619,abc_smc_baseline,gaussian_mean,mu,3.072657625978154,8,100
620,async_propulate_abc,gaussian_mean,mu,3.028839513443897,30,100
621,async_propulate_abc,gaussian_mean,mu,0.165523182317834,36,100
622,async_propulate_abc,gaussian_mean,mu,0.5831612566604036,15,100
623,async_propulate_abc,gaussian_mean,mu,0.5890966436894916,59,100
624,async_propulate_abc,gaussian_mean,mu,2.2902631526991737,88,100
625,async_propulate_abc,gaussian_mean,mu,-4.716235524643423,7,100
626,async_propulate_abc,gaussian_mean,mu,1.9667238320170188,75,100
627,async_propulate_abc,gaussian_mean,mu,-3.578365626179739,78,100
628,async_propulate_abc,gaussian_mean,mu,-2.180261059901956,99,100
629,async_propulate_abc,gaussian_mean,mu,-2.5290945287168007,27,100
630,async_propulate_abc,gaussian_mean,mu,-0.7577031370656817,53,100
631,async_propulate_abc,gaussian_mean,mu,1.5463040372181505,95,100
632,async_propulate_abc,gaussian_mean,mu,-1.0728885484716653,80,100
633,async_propulate_abc,gaussian_mean,mu,0.8378262293013918,42,100
634,async_propulate_abc,gaussian_mean,mu,-0.4348915537544497,31,100
635,async_propulate_abc,gaussian_mean,mu,-2.8590943572227623,10,100
636,async_propulate_abc,gaussian_mean,mu,-2.461667461149327,88,100
637,async_propulate_abc,gaussian_mean,mu,0.5372840018707237,91,100
638,async_propulate_abc,gaussian_mean,mu,-1.3137132021313134,43,100
639,async_propulate_abc,gaussian_mean,mu,3.268368701323896,50,100
620,abc_smc_baseline,gaussian_mean,mu,3.028839513443897,36,100
621,abc_smc_baseline,gaussian_mean,mu,0.165523182317834,26,100
622,abc_smc_baseline,gaussian_mean,mu,0.5831612566604036,14,100
623,abc_smc_baseline,gaussian_mean,mu,0.5890966436894916,83,100
624,abc_smc_baseline,gaussian_mean,mu,2.2902631526991737,96,100
625,abc_smc_baseline,gaussian_mean,mu,-4.716235524643423,7,100
626,abc_smc_baseline,gaussian_mean,mu,1.9667238320170188,93,100
627,abc_smc_baseline,gaussian_mean,mu,-3.578365626179739,87,100
628,abc_smc_baseline,gaussian_mean,mu,-2.180261059901956,99,100
629,abc_smc_baseline,gaussian_mean,mu,-2.5290945287168007,22,100
630,abc_smc_baseline,gaussian_mean,mu,-0.7577031370656817,54,100
631,abc_smc_baseline,gaussian_mean,mu,1.5463040372181505,98,100
632,abc_smc_baseline,gaussian_mean,mu,-1.0728885484716653,88,100
633,abc_smc_baseline,gaussian_mean,mu,0.8378262293013918,35,100
634,abc_smc_baseline,gaussian_mean,mu,-0.4348915537544497,9,100
635,abc_smc_baseline,gaussian_mean,mu,-2.8590943572227623,7,100
636,abc_smc_baseline,gaussian_mean,mu,-2.461667461149327,100,100
637,abc_smc_baseline,gaussian_mean,mu,0.5372840018707237,99,100
638,abc_smc_baseline,gaussian_mean,mu,-1.3137132021313134,24,100
639,abc_smc_baseline,gaussian_mean,mu,3.268368701323896,45,100
640,async_propulate_abc,gaussian_mean,mu,4.3318065319362535,0,100
641,async_propulate_abc,gaussian_mean,mu,-3.712748798866131,37,100
642,async_propulate_abc,gaussian_mean,mu,4.594939301881912,27,100
643,async_propulate_abc,gaussian_mean,mu,-2.9752714672913694,71,100
644,async_propulate_abc,gaussian_mean,mu,-4.835689793260688,37,100
645,async_propulate_abc,gaussian_mean,mu,-2.223219170174441,5,100
646,async_propulate_abc,gaussian_mean,mu,-0.1134757658067098,45,100
647,async_propulate_abc,gaussian_mean,mu,3.177950216556285,62,100
648,async_propulate_abc,gaussian_mean,mu,-2.6885326573665003,41,100
649,async_propulate_abc,gaussian_mean,mu,1.341425431615613,79,100
650,async_propulate_abc,gaussian_mean,mu,2.057510396956249,10,100
651,async_propulate_abc,gaussian_mean,mu,-0.0308876383280196,29,100
652,async_propulate_abc,gaussian_mean,mu,0.6832006721279242,88,100
653,async_propulate_abc,gaussian_mean,mu,1.3422895427417627,100,100
654,async_propulate_abc,gaussian_mean,mu,3.07477450174056,77,100
655,async_propulate_abc,gaussian_mean,mu,3.403946760940494,68,100
656,async_propulate_abc,gaussian_mean,mu,-2.599815044487201,42,100
657,async_propulate_abc,gaussian_mean,mu,2.8355340484784417,83,100
658,async_propulate_abc,gaussian_mean,mu,-4.169787742530545,55,100
659,async_propulate_abc,gaussian_mean,mu,-4.902033236014471,63,100
640,abc_smc_baseline,gaussian_mean,mu,4.3318065319362535,0,100
641,abc_smc_baseline,gaussian_mean,mu,-3.712748798866131,13,100
642,abc_smc_baseline,gaussian_mean,mu,4.594939301881912,12,100
643,abc_smc_baseline,gaussian_mean,mu,-2.9752714672913694,74,100
644,abc_smc_baseline,gaussian_mean,mu,-4.835689793260688,13,100
645,abc_smc_baseline,gaussian_mean,mu,-2.223219170174441,0,100
646,abc_smc_baseline,gaussian_mean,mu,-0.1134757658067098,49,100
647,abc_smc_baseline,gaussian_mean,mu,3.177950216556285,50,100
648,abc_smc_baseline,gaussian_mean,mu,-2.6885326573665003,34,100
649,abc_smc_baseline,gaussian_mean,mu,1.341425431615613,88,100
650,abc_smc_baseline,gaussian_mean,mu,2.057510396956249,6,100
651,abc_smc_baseline,gaussian_mean,mu,-0.0308876383280196,24,100
652,abc_smc_baseline,gaussian_mean,mu,0.6832006721279242,84,100
653,abc_smc_baseline,gaussian_mean,mu,1.3422895427417627,99,100
654,abc_smc_baseline,gaussian_mean,mu,3.07477450174056,80,100
655,abc_smc_baseline,gaussian_mean,mu,3.403946760940494,91,100
656,abc_smc_baseline,gaussian_mean,mu,-2.599815044487201,29,100
657,abc_smc_baseline,gaussian_mean,mu,2.8355340484784417,94,100
658,abc_smc_baseline,gaussian_mean,mu,-4.169787742530545,66,100
659,abc_smc_baseline,gaussian_mean,mu,-4.902033236014471,87,100
660,async_propulate_abc,gaussian_mean,mu,4.6850488551540135,49,100
661,async_propulate_abc,gaussian_mean,mu,0.4609516814433529,68,100
662,async_propulate_abc,gaussian_mean,mu,-0.7340570691767914,100,100
663,async_propulate_abc,gaussian_mean,mu,-3.9588433663313416,96,100
664,async_propulate_abc,gaussian_mean,mu,-3.442459098550951,45,100
665,async_propulate_abc,gaussian_mean,mu,3.0658559646872856,87,100
666,async_propulate_abc,gaussian_mean,mu,1.001537513026486,27,100
667,async_propulate_abc,gaussian_mean,mu,-3.840720222177479,74,100
668,async_propulate_abc,gaussian_mean,mu,-2.9152297379889545,88,100
669,async_propulate_abc,gaussian_mean,mu,2.9526248311119394,33,100
670,async_propulate_abc,gaussian_mean,mu,3.5943592445294783,90,100
671,async_propulate_abc,gaussian_mean,mu,-4.164788087097491,6,100
672,async_propulate_abc,gaussian_mean,mu,-4.339182539956646,51,100
673,async_propulate_abc,gaussian_mean,mu,1.3538086037258843,90,100
674,async_propulate_abc,gaussian_mean,mu,4.556779440237417,82,100
675,async_propulate_abc,gaussian_mean,mu,-1.2119369065954233,25,100
676,async_propulate_abc,gaussian_mean,mu,-0.7354059037362344,80,100
677,async_propulate_abc,gaussian_mean,mu,-2.432290860295697,32,100
678,async_propulate_abc,gaussian_mean,mu,-2.498427102678769,64,100
679,async_propulate_abc,gaussian_mean,mu,2.2210858764545582,5,100
660,abc_smc_baseline,gaussian_mean,mu,4.6850488551540135,61,100
661,abc_smc_baseline,gaussian_mean,mu,0.4609516814433529,59,100
662,abc_smc_baseline,gaussian_mean,mu,-0.7340570691767914,100,100
663,abc_smc_baseline,gaussian_mean,mu,-3.9588433663313416,98,100
664,abc_smc_baseline,gaussian_mean,mu,-3.442459098550951,40,100
665,abc_smc_baseline,gaussian_mean,mu,3.0658559646872856,88,100
666,abc_smc_baseline,gaussian_mean,mu,1.001537513026486,41,100
667,abc_smc_baseline,gaussian_mean,mu,-3.840720222177479,70,100
668,abc_smc_baseline,gaussian_mean,mu,-2.9152297379889545,82,100
669,abc_smc_baseline,gaussian_mean,mu,2.9526248311119394,31,100
670,abc_smc_baseline,gaussian_mean,mu,3.5943592445294783,93,100
671,abc_smc_baseline,gaussian_mean,mu,-4.164788087097491,2,100
672,abc_smc_baseline,gaussian_mean,mu,-4.339182539956646,65,100
673,abc_smc_baseline,gaussian_mean,mu,1.3538086037258843,98,100
674,abc_smc_baseline,gaussian_mean,mu,4.556779440237417,83,100
675,abc_smc_baseline,gaussian_mean,mu,-1.2119369065954233,16,100
676,abc_smc_baseline,gaussian_mean,mu,-0.7354059037362344,62,100
677,abc_smc_baseline,gaussian_mean,mu,-2.432290860295697,8,100
678,abc_smc_baseline,gaussian_mean,mu,-2.498427102678769,45,100
679,abc_smc_baseline,gaussian_mean,mu,2.2210858764545582,0,100
680,async_propulate_abc,gaussian_mean,mu,2.2040412785024985,20,100
681,async_propulate_abc,gaussian_mean,mu,-3.446886334673105,11,100
682,async_propulate_abc,gaussian_mean,mu,-0.3622374042996554,89,100
683,async_propulate_abc,gaussian_mean,mu,2.5302804149188134,0,100
684,async_propulate_abc,gaussian_mean,mu,3.397249975097456,70,100
685,async_propulate_abc,gaussian_mean,mu,4.771395768466867,0,100
686,async_propulate_abc,gaussian_mean,mu,1.5002694245319963,42,100
687,async_propulate_abc,gaussian_mean,mu,-1.345873046172401,67,100
688,async_propulate_abc,gaussian_mean,mu,0.2897468613503111,76,100
689,async_propulate_abc,gaussian_mean,mu,3.8905471992239633,59,100
690,async_propulate_abc,gaussian_mean,mu,-2.0792052981594744,100,100
691,async_propulate_abc,gaussian_mean,mu,-0.621293256586009,48,100
692,async_propulate_abc,gaussian_mean,mu,2.3501239014895026,2,100
693,async_propulate_abc,gaussian_mean,mu,0.3746799346063376,97,100
694,async_propulate_abc,gaussian_mean,mu,3.751302249711204,26,100
695,async_propulate_abc,gaussian_mean,mu,-2.045950570528783,76,100
696,async_propulate_abc,gaussian_mean,mu,-1.5824419947528643,3,100
697,async_propulate_abc,gaussian_mean,mu,-0.060602296950365,77,100
698,async_propulate_abc,gaussian_mean,mu,-1.6387733520057646,100,100
699,async_propulate_abc,gaussian_mean,mu,1.5699127049001538,100,100
680,abc_smc_baseline,gaussian_mean,mu,2.2040412785024985,9,100
681,abc_smc_baseline,gaussian_mean,mu,-3.446886334673105,7,100
682,abc_smc_baseline,gaussian_mean,mu,-0.3622374042996554,80,100
683,abc_smc_baseline,gaussian_mean,mu,2.5302804149188134,0,100
684,abc_smc_baseline,gaussian_mean,mu,3.397249975097456,68,100
685,abc_smc_baseline,gaussian_mean,mu,4.771395768466867,0,100
686,abc_smc_baseline,gaussian_mean,mu,1.5002694245319963,21,100
687,abc_smc_baseline,gaussian_mean,mu,-1.345873046172401,58,100
688,abc_smc_baseline,gaussian_mean,mu,0.2897468613503111,83,100
689,abc_smc_baseline,gaussian_mean,mu,3.8905471992239633,37,100
690,abc_smc_baseline,gaussian_mean,mu,-2.0792052981594744,100,100
691,abc_smc_baseline,gaussian_mean,mu,-0.621293256586009,35,100
692,abc_smc_baseline,gaussian_mean,mu,2.3501239014895026,6,100
693,abc_smc_baseline,gaussian_mean,mu,0.3746799346063376,94,100
694,abc_smc_baseline,gaussian_mean,mu,3.751302249711204,34,100
695,abc_smc_baseline,gaussian_mean,mu,-2.045950570528783,94,100
696,abc_smc_baseline,gaussian_mean,mu,-1.5824419947528643,11,100
697,abc_smc_baseline,gaussian_mean,mu,-0.060602296950365,90,100
698,abc_smc_baseline,gaussian_mean,mu,-1.6387733520057646,95,100
699,abc_smc_baseline,gaussian_mean,mu,1.5699127049001538,100,100
700,async_propulate_abc,gaussian_mean,mu,-0.0697084568404902,2,100
701,async_propulate_abc,gaussian_mean,mu,3.323970549012584,15,100
702,async_propulate_abc,gaussian_mean,mu,-2.110012888426924,100,100
703,async_propulate_abc,gaussian_mean,mu,3.178403587752415,50,100
704,async_propulate_abc,gaussian_mean,mu,0.7188493439146786,27,100
705,async_propulate_abc,gaussian_mean,mu,-3.38425377820607,37,100
706,async_propulate_abc,gaussian_mean,mu,0.8338808915943696,5,100
707,async_propulate_abc,gaussian_mean,mu,-4.965864228283648,33,100
708,async_propulate_abc,gaussian_mean,mu,3.768112408978334,40,100
709,async_propulate_abc,gaussian_mean,mu,-0.6428296852091169,22,100
710,async_propulate_abc,gaussian_mean,mu,-1.7010814467083235,11,100
711,async_propulate_abc,gaussian_mean,mu,-1.6134930105861356,31,100
712,async_propulate_abc,gaussian_mean,mu,-1.739746640845341,69,100
713,async_propulate_abc,gaussian_mean,mu,4.413879338487808,13,100
714,async_propulate_abc,gaussian_mean,mu,-2.5510361723770405,87,100
715,async_propulate_abc,gaussian_mean,mu,-2.511162625404721,18,100
716,async_propulate_abc,gaussian_mean,mu,-4.391996115303268,19,100
717,async_propulate_abc,gaussian_mean,mu,-3.577906782194473,23,100
718,async_propulate_abc,gaussian_mean,mu,1.884455575687661,13,100
719,async_propulate_abc,gaussian_mean,mu,-0.9431437218362166,30,100
700,abc_smc_baseline,gaussian_mean,mu,-0.0697084568404902,3,100
701,abc_smc_baseline,gaussian_mean,mu,3.323970549012584,7,100
702,abc_smc_baseline,gaussian_mean,mu,-2.110012888426924,100,100
703,abc_smc_baseline,gaussian_mean,mu,3.178403587752415,52,100
704,abc_smc_baseline,gaussian_mean,mu,0.7188493439146786,28,100
705,abc_smc_baseline,gaussian_mean,mu,-3.38425377820607,33,100
706,abc_smc_baseline,gaussian_mean,mu,0.8338808915943696,0,100
707,abc_smc_baseline,gaussian_mean,mu,-4.965864228283648,33,100
708,abc_smc_baseline,gaussian_mean,mu,3.768112408978334,41,100
709,abc_smc_baseline,gaussian_mean,mu,-0.6428296852091169,12,100
710,abc_smc_baseline,gaussian_mean,mu,-1.7010814467083235,9,100
711,abc_smc_baseline,gaussian_mean,mu,-1.6134930105861356,17,100
712,abc_smc_baseline,gaussian_mean,mu,-1.739746640845341,85,100
713,abc_smc_baseline,gaussian_mean,mu,4.413879338487808,12,100
714,abc_smc_baseline,gaussian_mean,mu,-2.5510361723770405,93,100
715,abc_smc_baseline,gaussian_mean,mu,-2.511162625404721,8,100
716,abc_smc_baseline,gaussian_mean,mu,-4.391996115303268,3,100
717,abc_smc_baseline,gaussian_mean,mu,-3.577906782194473,2,100
718,abc_smc_baseline,gaussian_mean,mu,1.884455575687661,19,100
719,abc_smc_baseline,gaussian_mean,mu,-0.9431437218362166,10,100
720,async_propulate_abc,gaussian_mean,mu,2.354746041252441,22,100
721,async_propulate_abc,gaussian_mean,mu,-0.3967353332383041,26,100
722,async_propulate_abc,gaussian_mean,mu,-3.271753903222047,60,100
723,async_propulate_abc,gaussian_mean,mu,0.6236624987580406,32,100
724,async_propulate_abc,gaussian_mean,mu,2.3218598420026293,84,100
725,async_propulate_abc,gaussian_mean,mu,4.719868713352646,44,100
726,async_propulate_abc,gaussian_mean,mu,1.4025788269009265,8,100
727,async_propulate_abc,gaussian_mean,mu,0.5300023377293117,100,100
728,async_propulate_abc,gaussian_mean,mu,3.427448197815263,22,100
729,async_propulate_abc,gaussian_mean,mu,-0.5802759738738281,52,100
730,async_propulate_abc,gaussian_mean,mu,-2.063478192269729,55,100
731,async_propulate_abc,gaussian_mean,mu,0.9355861040185188,92,100
732,async_propulate_abc,gaussian_mean,mu,-3.765304670363794,37,100
733,async_propulate_abc,gaussian_mean,mu,-0.776694093584279,2,100
734,async_propulate_abc,gaussian_mean,mu,-4.716018501065165,65,100
735,async_propulate_abc,gaussian_mean,mu,-2.7287239148264653,39,100
736,async_propulate_abc,gaussian_mean,mu,-4.533417325957804,37,100
737,async_propulate_abc,gaussian_mean,mu,-2.337191686223777,26,100
738,async_propulate_abc,gaussian_mean,mu,0.4877546888001909,62,100
739,async_propulate_abc,gaussian_mean,mu,-0.7310720669973154,35,100
720,abc_smc_baseline,gaussian_mean,mu,2.354746041252441,16,100
721,abc_smc_baseline,gaussian_mean,mu,-0.3967353332383041,20,100
722,abc_smc_baseline,gaussian_mean,mu,-3.271753903222047,91,100
723,abc_smc_baseline,gaussian_mean,mu,0.6236624987580406,20,100
724,abc_smc_baseline,gaussian_mean,mu,2.3218598420026293,89,100
725,abc_smc_baseline,gaussian_mean,mu,4.719868713352646,49,100
726,abc_smc_baseline,gaussian_mean,mu,1.4025788269009265,4,100
727,abc_smc_baseline,gaussian_mean,mu,0.5300023377293117,100,100
728,abc_smc_baseline,gaussian_mean,mu,3.427448197815263,12,100
729,abc_smc_baseline,gaussian_mean,mu,-0.5802759738738281,54,100
730,abc_smc_baseline,gaussian_mean,mu,-2.063478192269729,87,100
731,abc_smc_baseline,gaussian_mean,mu,0.9355861040185188,93,100
732,abc_smc_baseline,gaussian_mean,mu,-3.765304670363794,18,100
733,abc_smc_baseline,gaussian_mean,mu,-0.776694093584279,0,100
734,abc_smc_baseline,gaussian_mean,mu,-4.716018501065165,83,100
735,abc_smc_baseline,gaussian_mean,mu,-2.7287239148264653,17,100
736,abc_smc_baseline,gaussian_mean,mu,-4.533417325957804,18,100
737,abc_smc_baseline,gaussian_mean,mu,-2.337191686223777,33,100
738,abc_smc_baseline,gaussian_mean,mu,0.4877546888001909,42,100
739,abc_smc_baseline,gaussian_mean,mu,-0.7310720669973154,33,100
740,async_propulate_abc,gaussian_mean,mu,4.94921564988921,96,100
741,async_propulate_abc,gaussian_mean,mu,1.978795028010417,31,100
742,async_propulate_abc,gaussian_mean,mu,-0.8856193707868476,99,100
743,async_propulate_abc,gaussian_mean,mu,-2.37869180556471,50,100
744,async_propulate_abc,gaussian_mean,mu,1.2744927786294848,87,100
745,async_propulate_abc,gaussian_mean,mu,-2.263251284515478,6,100
746,async_propulate_abc,gaussian_mean,mu,-3.19122116084646,63,100
747,async_propulate_abc,gaussian_mean,mu,4.879642401667883,79,100
748,async_propulate_abc,gaussian_mean,mu,-3.133533738715561,40,100
749,async_propulate_abc,gaussian_mean,mu,0.180829224767093,78,100
750,async_propulate_abc,gaussian_mean,mu,-0.7773027485591051,10,100
751,async_propulate_abc,gaussian_mean,mu,1.273834195663568,14,100
752,async_propulate_abc,gaussian_mean,mu,-0.4710709844986009,0,100
753,async_propulate_abc,gaussian_mean,mu,-2.025522290008168,0,100
754,async_propulate_abc,gaussian_mean,mu,1.4204073333335918,64,100
755,async_propulate_abc,gaussian_mean,mu,-4.278065271669268,78,100
756,async_propulate_abc,gaussian_mean,mu,-1.203631772907804,32,100
757,async_propulate_abc,gaussian_mean,mu,-3.666871005743608,16,100
758,async_propulate_abc,gaussian_mean,mu,0.971043495489024,33,100
759,async_propulate_abc,gaussian_mean,mu,-2.3795827136702465,71,100
740,abc_smc_baseline,gaussian_mean,mu,4.94921564988921,97,100
741,abc_smc_baseline,gaussian_mean,mu,1.978795028010417,39,100
742,abc_smc_baseline,gaussian_mean,mu,-0.8856193707868476,100,100
743,abc_smc_baseline,gaussian_mean,mu,-2.37869180556471,58,100
744,abc_smc_baseline,gaussian_mean,mu,1.2744927786294848,83,100
745,abc_smc_baseline,gaussian_mean,mu,-2.263251284515478,0,100
746,abc_smc_baseline,gaussian_mean,mu,-3.19122116084646,77,100
747,abc_smc_baseline,gaussian_mean,mu,4.879642401667883,99,100
748,abc_smc_baseline,gaussian_mean,mu,-3.133533738715561,23,100
749,abc_smc_baseline,gaussian_mean,mu,0.180829224767093,87,100
750,abc_smc_baseline,gaussian_mean,mu,-0.7773027485591051,7,100
751,abc_smc_baseline,gaussian_mean,mu,1.273834195663568,8,100
752,abc_smc_baseline,gaussian_mean,mu,-0.4710709844986009,0,100
753,abc_smc_baseline,gaussian_mean,mu,-2.025522290008168,0,100
754,abc_smc_baseline,gaussian_mean,mu,1.4204073333335918,71,100
755,abc_smc_baseline,gaussian_mean,mu,-4.278065271669268,62,100
756,abc_smc_baseline,gaussian_mean,mu,-1.203631772907804,25,100
757,abc_smc_baseline,gaussian_mean,mu,-3.666871005743608,7,100
758,abc_smc_baseline,gaussian_mean,mu,0.971043495489024,46,100
759,abc_smc_baseline,gaussian_mean,mu,-2.3795827136702465,84,100
760,async_propulate_abc,gaussian_mean,mu,1.4372233711637703,57,100
761,async_propulate_abc,gaussian_mean,mu,-4.894443883757949,41,100
762,async_propulate_abc,gaussian_mean,mu,-3.7050495693222096,100,100
763,async_propulate_abc,gaussian_mean,mu,-2.394021773334807,59,100
764,async_propulate_abc,gaussian_mean,mu,2.90212033433942,91,100
765,async_propulate_abc,gaussian_mean,mu,-0.948734498190552,8,100
766,async_propulate_abc,gaussian_mean,mu,4.842199023697816,95,100
767,async_propulate_abc,gaussian_mean,mu,-4.065249445165265,70,100
768,async_propulate_abc,gaussian_mean,mu,4.808989090426055,69,100
769,async_propulate_abc,gaussian_mean,mu,4.529768303519434,69,100
770,async_propulate_abc,gaussian_mean,mu,3.1773784484214147,70,100
771,async_propulate_abc,gaussian_mean,mu,4.19555178335027,22,100
772,async_propulate_abc,gaussian_mean,mu,0.3179917525751499,39,100
773,async_propulate_abc,gaussian_mean,mu,-1.22950446134137,95,100
774,async_propulate_abc,gaussian_mean,mu,-1.333390662108327,24,100
775,async_propulate_abc,gaussian_mean,mu,-3.1292494156141397,82,100
776,async_propulate_abc,gaussian_mean,mu,0.419474265998935,18,100
777,async_propulate_abc,gaussian_mean,mu,2.080911921911333,64,100
778,async_propulate_abc,gaussian_mean,mu,4.448930507248198,47,100
779,async_propulate_abc,gaussian_mean,mu,4.243221517022372,33,100
760,abc_smc_baseline,gaussian_mean,mu,1.4372233711637703,50,100
761,abc_smc_baseline,gaussian_mean,mu,-4.894443883757949,52,100
762,abc_smc_baseline,gaussian_mean,mu,-3.7050495693222096,100,100
763,abc_smc_baseline,gaussian_mean,mu,-2.394021773334807,56,100
764,abc_smc_baseline,gaussian_mean,mu,2.90212033433942,89,100
765,abc_smc_baseline,gaussian_mean,mu,-0.948734498190552,11,100
766,abc_smc_baseline,gaussian_mean,mu,4.842199023697816,100,100
767,abc_smc_baseline,gaussian_mean,mu,-4.065249445165265,90,100
768,abc_smc_baseline,gaussian_mean,mu,4.808989090426055,89,100
769,abc_smc_baseline,gaussian_mean,mu,4.529768303519434,85,100
770,abc_smc_baseline,gaussian_mean,mu,3.1773784484214147,63,100
771,abc_smc_baseline,gaussian_mean,mu,4.19555178335027,20,100
772,abc_smc_baseline,gaussian_mean,mu,0.3179917525751499,15,100
773,abc_smc_baseline,gaussian_mean,mu,-1.22950446134137,100,100
774,abc_smc_baseline,gaussian_mean,mu,-1.333390662108327,7,100
775,abc_smc_baseline,gaussian_mean,mu,-3.1292494156141397,89,100
776,abc_smc_baseline,gaussian_mean,mu,0.419474265998935,2,100
777,abc_smc_baseline,gaussian_mean,mu,2.080911921911333,68,100
778,abc_smc_baseline,gaussian_mean,mu,4.448930507248198,37,100
779,abc_smc_baseline,gaussian_mean,mu,4.243221517022372,19,100
780,async_propulate_abc,gaussian_mean,mu,-4.799148165581622,10,100
781,async_propulate_abc,gaussian_mean,mu,-2.1528932409891666,41,100
782,async_propulate_abc,gaussian_mean,mu,0.439191492751263,96,100
